Id,firstName,lastName,salary,managerId
63519,Emp63519,L594,56092,37
63520,Emp63520,L314,71965,55
63521,Emp63521,L490,84076,59
63522,Emp63522,L518,92750,64
63523,Emp63523,L780,40776,35
63524,Emp63524,L885,60095,35
63525,Emp63525,L491,94059,7
63526,Emp63526,L780,97520,32
63527,Emp63527,L902,45863,76
63528,Emp63528,L453,80381,67
63529,Emp63529,L503,41110,49
63530,Emp63530,L69,73422,10
63531,Emp63531,L604,65104,33
63532,Emp63532,L29,50357,60
63533,Emp63533,L124,78513,68
63534,Emp63534,L608,51447,47
63535,Emp63535,L558,56166,95
63536,Emp63536,L601,64985,49
63537,Emp63537,L728,65808,95
63538,Emp63538,L866,74151,71
63539,Emp63539,L610,35393,19
63540,Emp63540,L20,99793,87
63541,Emp63541,L21,66485,96
63542,Emp63542,L874,59267,39
63543,Emp63543,L428,49700,12
63544,Emp63544,L239,76805,24
63545,Emp63545,L497,98620,51
63546,Emp63546,L158,96938,5
63547,Emp63547,L661,33312,98
63548,Emp63548,L770,92888,90
63549,Emp63549,L979,57058,17
63550,Emp63550,L337,93775,34
63551,Emp63551,L673,79758,26
63552,Emp63552,L195,58413,70
63553,Emp63553,L464,43612,2
63554,Emp63554,L890,67690,40
63555,Emp63555,L63,50022,46
63556,Emp63556,L25,60085,59
63557,Emp63557,L294,48950,9
63558,Emp63558,L292,33396,64
63559,Emp63559,L41,34875,36
63560,Emp63560,L374,39018,4
63561,Emp63561,L308,85962,1
63562,Emp63562,L120,53332,87
63563,Emp63563,L288,42271,40
63564,Emp63564,L998,45042,57
63565,Emp63565,L993,93201,55
63566,Emp63566,L642,52060,29
63567,Emp63567,L960,40000,93
63568,Emp63568,L482,99048,50
63569,Emp63569,L131,59127,31
63570,Emp63570,L648,58505,84
63571,Emp63571,L958,91034,83
63572,Emp63572,L993,57117,83
63573,Emp63573,L124,30659,71
63574,Emp63574,L985,72943,5
63575,Emp63575,L849,89667,63
63576,Emp63576,L114,76040,60
63577,Emp63577,L848,79386,87
63578,Emp63578,L62,88914,36
63579,Emp63579,L905,81367,30
63580,Emp63580,L371,72284,56
63581,Emp63581,L899,65383,78
63582,Emp63582,L596,76264,22
63583,Emp63583,L547,41334,61
63584,Emp63584,L74,90682,14
63585,Emp63585,L692,83604,35
63586,Emp63586,L419,89964,24
63587,Emp63587,L932,38687,1
63588,Emp63588,L158,30944,38
63589,Emp63589,L150,43037,86
63590,Emp63590,L700,84977,87
63591,Emp63591,L1,82119,87
63592,Emp63592,L136,70821,23
63593,Emp63593,L15,88640,4
63594,Emp63594,L925,42612,29
63595,Emp63595,L195,93984,79
63596,Emp63596,L993,65090,74
63597,Emp63597,L631,94223,68
63598,Emp63598,L902,43958,80
63599,Emp63599,L458,81930,69
63600,Emp63600,L843,83438,19
63601,Emp63601,L837,65141,58
63602,Emp63602,L386,55527,70
63603,Emp63603,L475,40976,93
63604,Emp63604,L809,36985,41
63605,Emp63605,L176,96120,30
63606,Emp63606,L141,47490,51
63607,Emp63607,L319,85368,85
63608,Emp63608,L460,46300,13
63609,Emp63609,L648,97302,27
63610,Emp63610,L914,78633,90
63611,Emp63611,L460,91400,91
63612,Emp63612,L272,35797,84
63613,Emp63613,L650,90436,20
63614,Emp63614,L595,53597,12
63615,Emp63615,L654,52463,64
63616,Emp63616,L615,38445,25
63617,Emp63617,L12,72028,83
63618,Emp63618,L832,76438,91
63619,Emp63619,L548,66833,46
63620,Emp63620,L713,99971,26
63621,Emp63621,L566,75888,4
63622,Emp63622,L99,63214,79
63623,Emp63623,L698,52717,80
63624,Emp63624,L424,89792,27
63625,Emp63625,L25,73168,81
63626,Emp63626,L109,42523,14
63627,Emp63627,L91,86772,19
63628,Emp63628,L381,39469,74
63629,Emp63629,L26,34134,88
63630,Emp63630,L563,65733,46
63631,Emp63631,L320,37401,20
63632,Emp63632,L986,46034,42
63633,Emp63633,L167,73795,46
63634,Emp63634,L712,87217,56
63635,Emp63635,L892,69680,42
63636,Emp63636,L33,97054,93
63637,Emp63637,L862,34845,100
63638,Emp63638,L873,92160,89
63639,Emp63639,L454,80046,77
63640,Emp63640,L146,86103,52
63641,Emp63641,L503,56279,23
63642,Emp63642,L625,51429,27
63643,Emp63643,L361,77874,83
63644,Emp63644,L913,79809,32
63645,Emp63645,L479,81672,58
63646,Emp63646,L940,33343,63
63647,Emp63647,L95,33184,31
63648,Emp63648,L426,44321,72
63649,Emp63649,L34,63897,88
63650,Emp63650,L429,96653,65
63651,Emp63651,L496,77101,9
63652,Emp63652,L439,46454,69
63653,Emp63653,L908,69196,49
63654,Emp63654,L144,33213,66
63655,Emp63655,L51,49453,5
63656,Emp63656,L955,98720,22
63657,Emp63657,L823,34357,93
63658,Emp63658,L130,35445,70
63659,Emp63659,L328,87876,35
63660,Emp63660,L944,93974,63
63661,Emp63661,L942,61909,88
63662,Emp63662,L783,51202,100
63663,Emp63663,L785,43363,23
63664,Emp63664,L758,80196,11
63665,Emp63665,L559,70768,58
63666,Emp63666,L370,94566,13
63667,Emp63667,L140,93361,79
63668,Emp63668,L219,64096,78
63669,Emp63669,L752,62114,38
63670,Emp63670,L317,60747,18
63671,Emp63671,L382,30292,36
63672,Emp63672,L31,78266,4
63673,Emp63673,L910,99905,52
63674,Emp63674,L794,39120,73
63675,Emp63675,L207,97691,97
63676,Emp63676,L21,95737,96
63677,Emp63677,L792,88373,1
63678,Emp63678,L647,50254,70
63679,Emp63679,L384,85914,75
63680,Emp63680,L718,93340,88
63681,Emp63681,L43,57136,17
63682,Emp63682,L473,98046,55
63683,Emp63683,L927,91305,67
63684,Emp63684,L121,54612,1
63685,Emp63685,L335,36580,44
63686,Emp63686,L150,67244,60
63687,Emp63687,L737,65630,7
63688,Emp63688,L790,54039,44
63689,Emp63689,L404,55463,23
63690,Emp63690,L714,67177,28
63691,Emp63691,L516,45032,9
63692,Emp63692,L623,33479,95
63693,Emp63693,L14,53173,79
63694,Emp63694,L134,76801,81
63695,Emp63695,L933,66572,39
63696,Emp63696,L723,83388,52
63697,Emp63697,L388,84619,68
63698,Emp63698,L755,54969,75
63699,Emp63699,L315,95572,20
63700,Emp63700,L330,77077,84
63701,Emp63701,L441,63476,98
63702,Emp63702,L743,86735,41
63703,Emp63703,L692,69992,68
63704,Emp63704,L346,57535,20
63705,Emp63705,L15,86956,98
63706,Emp63706,L648,34847,74
63707,Emp63707,L875,53077,69
63708,Emp63708,L980,62539,88
63709,Emp63709,L344,55037,38
63710,Emp63710,L696,44657,24
63711,Emp63711,L83,95437,75
63712,Emp63712,L556,95880,33
63713,Emp63713,L692,50644,68
63714,Emp63714,L221,70249,100
63715,Emp63715,L288,53653,63
63716,Emp63716,L507,89744,54
63717,Emp63717,L98,89296,99
63718,Emp63718,L990,82879,55
63719,Emp63719,L873,93892,96
63720,Emp63720,L137,30044,32
63721,Emp63721,L500,70914,60
63722,Emp63722,L725,59339,20
63723,Emp63723,L582,81361,87
63724,Emp63724,L282,49514,84
63725,Emp63725,L225,90255,94
63726,Emp63726,L700,67372,81
63727,Emp63727,L108,84252,91
63728,Emp63728,L4,34673,28
63729,Emp63729,L838,86937,47
63730,Emp63730,L609,57171,56
63731,Emp63731,L726,85573,64
63732,Emp63732,L788,60999,41
63733,Emp63733,L595,50576,72
63734,Emp63734,L720,70461,21
63735,Emp63735,L692,39829,23
63736,Emp63736,L257,75417,94
63737,Emp63737,L352,54545,72
63738,Emp63738,L886,95709,10
63739,Emp63739,L315,85735,53
63740,Emp63740,L264,35208,38
63741,Emp63741,L1,50001,56
63742,Emp63742,L146,47534,65
63743,Emp63743,L762,34418,32
63744,Emp63744,L190,68618,31
63745,Emp63745,L810,63225,85
63746,Emp63746,L138,34188,26
63747,Emp63747,L265,79627,66
63748,Emp63748,L188,69186,34
63749,Emp63749,L841,73371,14
63750,Emp63750,L323,65143,52
63751,Emp63751,L786,54399,47
63752,Emp63752,L459,43358,6
63753,Emp63753,L520,37913,26
63754,Emp63754,L874,47245,16
63755,Emp63755,L61,90320,32
63756,Emp63756,L274,66742,50
63757,Emp63757,L866,35984,59
63758,Emp63758,L907,91707,6
63759,Emp63759,L968,52366,89
63760,Emp63760,L685,43708,32
63761,Emp63761,L991,42442,98
63762,Emp63762,L943,69945,100
63763,Emp63763,L645,70595,99
63764,Emp63764,L164,80808,79
63765,Emp63765,L511,60338,95
63766,Emp63766,L582,94743,87
63767,Emp63767,L254,37207,84
63768,Emp63768,L736,54046,1
63769,Emp63769,L686,79575,76
63770,Emp63770,L111,39675,74
63771,Emp63771,L906,45111,56
63772,Emp63772,L129,74448,90
63773,Emp63773,L896,53179,31
63774,Emp63774,L821,85442,70
63775,Emp63775,L957,44920,41
63776,Emp63776,L669,55933,21
63777,Emp63777,L538,85361,101
63778,Emp63778,L49,41412,73
63779,Emp63779,L637,35675,32
63780,Emp63780,L592,93265,11
63781,Emp63781,L961,93182,28
63782,Emp63782,L133,66375,45
63783,Emp63783,L303,36564,29
63784,Emp63784,L551,93874,82
63785,Emp63785,L275,76364,67
63786,Emp63786,L128,58529,52
63787,Emp63787,L338,72963,97
63788,Emp63788,L46,45911,67
63789,Emp63789,L654,53831,91
63790,Emp63790,L31,68722,72
63791,Emp63791,L129,88135,32
63792,Emp63792,L389,66569,3
63793,Emp63793,L863,86221,94
63794,Emp63794,L676,63544,89
63795,Emp63795,L878,30032,32
63796,Emp63796,L614,41039,31
63797,Emp63797,L419,32535,75
63798,Emp63798,L197,37706,86
63799,Emp63799,L290,88628,21
63800,Emp63800,L872,52601,85
63801,Emp63801,L310,78065,16
63802,Emp63802,L667,43408,2
63803,Emp63803,L31,80524,35
63804,Emp63804,L38,32738,45
63805,Emp63805,L464,92086,9
63806,Emp63806,L511,55609,39
63807,Emp63807,L193,48071,58
63808,Emp63808,L534,49702,58
63809,Emp63809,L843,48554,31
63810,Emp63810,L633,92877,56
63811,Emp63811,L862,81209,80
63812,Emp63812,L249,33224,27
63813,Emp63813,L385,55174,28
63814,Emp63814,L112,30906,44
63815,Emp63815,L62,76034,45
63816,Emp63816,L552,45109,34
63817,Emp63817,L803,71537,4
63818,Emp63818,L575,48069,39
63819,Emp63819,L440,93209,39
63820,Emp63820,L100,99176,33
63821,Emp63821,L991,87908,11
63822,Emp63822,L88,36711,67
63823,Emp63823,L631,30044,49
63824,Emp63824,L435,40739,57
63825,Emp63825,L194,46423,6
63826,Emp63826,L804,62684,75
63827,Emp63827,L373,62466,91
63828,Emp63828,L310,90081,88
63829,Emp63829,L351,66181,18
63830,Emp63830,L511,38939,22
63831,Emp63831,L258,72664,100
63832,Emp63832,L308,86793,56
63833,Emp63833,L563,45650,85
63834,Emp63834,L461,46550,35
63835,Emp63835,L565,94805,35
63836,Emp63836,L480,88190,59
63837,Emp63837,L839,68447,84
63838,Emp63838,L209,89445,98
63839,Emp63839,L800,58453,24
63840,Emp63840,L210,94822,74
63841,Emp63841,L515,94197,24
63842,Emp63842,L748,97419,62
63843,Emp63843,L347,87561,71
63844,Emp63844,L975,37251,40
63845,Emp63845,L514,81360,97
63846,Emp63846,L663,43781,62
63847,Emp63847,L886,60618,82
63848,Emp63848,L15,44515,59
63849,Emp63849,L16,67834,3
63850,Emp63850,L381,74061,78
63851,Emp63851,L561,73436,79
63852,Emp63852,L912,45959,32
63853,Emp63853,L77,48902,26
63854,Emp63854,L180,83195,51
63855,Emp63855,L782,33660,68
63856,Emp63856,L176,70837,49
63857,Emp63857,L22,61558,7
63858,Emp63858,L483,37370,79
63859,Emp63859,L162,90633,12
63860,Emp63860,L158,88002,76
63861,Emp63861,L284,51987,45
63862,Emp63862,L556,98360,92
63863,Emp63863,L885,63133,92
63864,Emp63864,L817,92914,91
63865,Emp63865,L489,83317,19
63866,Emp63866,L122,94801,32
63867,Emp63867,L777,87437,31
63868,Emp63868,L281,75270,5
63869,Emp63869,L453,98487,98
63870,Emp63870,L340,67708,29
63871,Emp63871,L983,78105,6
63872,Emp63872,L785,87529,65
63873,Emp63873,L796,33730,80
63874,Emp63874,L363,30269,29
63875,Emp63875,L352,37011,35
63876,Emp63876,L398,75103,97
63877,Emp63877,L645,41875,46
63878,Emp63878,L852,90154,3
63879,Emp63879,L921,40568,2
63880,Emp63880,L969,61958,6
63881,Emp63881,L348,55838,68
63882,Emp63882,L963,41174,23
63883,Emp63883,L902,67658,83
63884,Emp63884,L641,91376,1
63885,Emp63885,L424,66260,61
63886,Emp63886,L613,92596,86
63887,Emp63887,L532,76809,59
63888,Emp63888,L876,87297,25
63889,Emp63889,L161,76584,5
63890,Emp63890,L475,68875,50
63891,Emp63891,L561,79820,90
63892,Emp63892,L850,74760,46
63893,Emp63893,L811,96202,80
63894,Emp63894,L382,63832,89
63895,Emp63895,L311,83024,6
63896,Emp63896,L55,87898,97
63897,Emp63897,L801,45677,81
63898,Emp63898,L119,37420,38
63899,Emp63899,L813,52778,92
63900,Emp63900,L198,87534,2
63901,Emp63901,L288,78863,89
63902,Emp63902,L237,37932,79
63903,Emp63903,L946,74104,69
63904,Emp63904,L897,57940,3
63905,Emp63905,L955,85962,36
63906,Emp63906,L69,81668,9
63907,Emp63907,L902,75102,75
63908,Emp63908,L690,96439,25
63909,Emp63909,L364,61123,100
63910,Emp63910,L279,93240,95
63911,Emp63911,L561,90566,7
63912,Emp63912,L189,32652,84
63913,Emp63913,L969,87592,7
63914,Emp63914,L198,33547,57
63915,Emp63915,L198,67731,72
63916,Emp63916,L958,32344,89
63917,Emp63917,L783,64720,52
63918,Emp63918,L61,48426,44
63919,Emp63919,L86,46611,59
63920,Emp63920,L846,77405,71
63921,Emp63921,L629,86470,24
63922,Emp63922,L276,63315,10
63923,Emp63923,L337,53599,7
63924,Emp63924,L358,89926,8
63925,Emp63925,L489,80695,70
63926,Emp63926,L976,50754,77
63927,Emp63927,L258,53607,76
63928,Emp63928,L670,96686,68
63929,Emp63929,L729,52590,98
63930,Emp63930,L50,55670,88
63931,Emp63931,L120,49099,37
63932,Emp63932,L596,73777,49
63933,Emp63933,L329,49174,7
63934,Emp63934,L977,62672,42
63935,Emp63935,L425,59686,82
63936,Emp63936,L398,93371,5
63937,Emp63937,L630,60793,63
63938,Emp63938,L102,96684,23
63939,Emp63939,L709,95102,101
63940,Emp63940,L653,79323,35
63941,Emp63941,L493,42873,5
63942,Emp63942,L542,59316,52
63943,Emp63943,L2,50392,81
63944,Emp63944,L930,88165,63
63945,Emp63945,L824,57665,101
63946,Emp63946,L312,65567,69
63947,Emp63947,L134,65758,77
63948,Emp63948,L792,98440,96
63949,Emp63949,L241,70693,52
63950,Emp63950,L357,56140,75
63951,Emp63951,L281,62401,17
63952,Emp63952,L383,96163,6
63953,Emp63953,L912,89550,67
63954,Emp63954,L614,92125,38
63955,Emp63955,L643,66227,94
63956,Emp63956,L555,60071,99
63957,Emp63957,L835,80537,78
63958,Emp63958,L768,65583,36
63959,Emp63959,L538,52201,97
63960,Emp63960,L522,81395,40
63961,Emp63961,L480,34361,98
63962,Emp63962,L590,84084,57
63963,Emp63963,L719,50176,5
63964,Emp63964,L152,92114,17
63965,Emp63965,L78,97919,3
63966,Emp63966,L840,64448,89
63967,Emp63967,L133,96821,31
63968,Emp63968,L775,93808,51
63969,Emp63969,L560,45482,40
63970,Emp63970,L49,62260,85
63971,Emp63971,L217,70391,52
63972,Emp63972,L782,82993,44
63973,Emp63973,L182,87496,7
63974,Emp63974,L135,55432,32
63975,Emp63975,L872,78971,71
63976,Emp63976,L700,72982,16
63977,Emp63977,L121,99367,50
63978,Emp63978,L357,35125,22
63979,Emp63979,L341,51686,53
63980,Emp63980,L597,99843,46
63981,Emp63981,L716,87513,22
63982,Emp63982,L160,64925,73
63983,Emp63983,L156,46740,12
63984,Emp63984,L783,66888,59
63985,Emp63985,L545,59354,52
63986,Emp63986,L246,53384,10
63987,Emp63987,L695,69382,68
63988,Emp63988,L199,97336,1
63989,Emp63989,L345,78053,11
63990,Emp63990,L945,72125,76
63991,Emp63991,L173,86567,61
63992,Emp63992,L895,65826,41
63993,Emp63993,L32,74377,96
63994,Emp63994,L645,31789,49
63995,Emp63995,L104,74512,18
63996,Emp63996,L452,97687,43
63997,Emp63997,L303,58070,60
63998,Emp63998,L93,80425,55
63999,Emp63999,L313,45646,8
64000,Emp64000,L144,75884,31
64001,Emp64001,L341,34814,47
64002,Emp64002,L740,61335,13
64003,Emp64003,L922,43606,90
64004,Emp64004,L426,70505,82
64005,Emp64005,L983,50958,81
64006,Emp64006,L89,37223,94
64007,Emp64007,L864,36941,6
64008,Emp64008,L961,90273,7
64009,Emp64009,L531,80974,14
64010,Emp64010,L407,75410,50
64011,Emp64011,L539,69144,35
64012,Emp64012,L949,51277,5
64013,Emp64013,L761,78738,91
64014,Emp64014,L514,54758,15
64015,Emp64015,L551,54171,26
64016,Emp64016,L751,95221,27
64017,Emp64017,L523,57958,14
64018,Emp64018,L876,95590,35
64019,Emp64019,L446,67480,15
64020,Emp64020,L168,60127,67
64021,Emp64021,L682,54354,38
64022,Emp64022,L124,87575,55
64023,Emp64023,L202,81202,50
64024,Emp64024,L733,45727,65
64025,Emp64025,L145,30130,7
64026,Emp64026,L362,54883,14
64027,Emp64027,L854,83818,72
64028,Emp64028,L708,83596,6
64029,Emp64029,L385,43264,50
64030,Emp64030,L431,68749,18
64031,Emp64031,L783,63195,96
64032,Emp64032,L686,61805,14
64033,Emp64033,L838,45632,80
64034,Emp64034,L424,31575,18
64035,Emp64035,L96,82531,66
64036,Emp64036,L805,45589,36
64037,Emp64037,L856,67659,18
64038,Emp64038,L585,49787,40
64039,Emp64039,L321,41806,78
64040,Emp64040,L925,38278,91
64041,Emp64041,L299,63441,41
64042,Emp64042,L631,70590,29
64043,Emp64043,L552,88634,34
64044,Emp64044,L647,54626,45
64045,Emp64045,L745,30959,41
64046,Emp64046,L565,84397,53
64047,Emp64047,L593,45034,48
64048,Emp64048,L769,72759,49
64049,Emp64049,L490,79043,15
64050,Emp64050,L19,64552,53
64051,Emp64051,L749,71130,48
64052,Emp64052,L254,99100,101
64053,Emp64053,L191,39589,53
64054,Emp64054,L796,69912,97
64055,Emp64055,L681,57439,91
64056,Emp64056,L664,70341,29
64057,Emp64057,L119,38086,52
64058,Emp64058,L637,61056,59
64059,Emp64059,L552,66233,11
64060,Emp64060,L330,66792,15
64061,Emp64061,L705,74477,22
64062,Emp64062,L791,79002,14
64063,Emp64063,L993,44060,1
64064,Emp64064,L728,69838,80
64065,Emp64065,L872,65141,66
64066,Emp64066,L815,74987,54
64067,Emp64067,L161,66225,100
64068,Emp64068,L574,40157,20
64069,Emp64069,L282,79006,32
64070,Emp64070,L918,56496,25
64071,Emp64071,L192,85693,57
64072,Emp64072,L139,59714,24
64073,Emp64073,L815,95136,91
64074,Emp64074,L766,36803,92
64075,Emp64075,L279,50329,97
64076,Emp64076,L234,44964,9
64077,Emp64077,L191,54957,58
64078,Emp64078,L665,40385,95
64079,Emp64079,L200,63684,76
64080,Emp64080,L423,52280,47
64081,Emp64081,L173,42538,59
64082,Emp64082,L864,42870,33
64083,Emp64083,L898,61373,97
64084,Emp64084,L284,62056,30
64085,Emp64085,L36,97076,62
64086,Emp64086,L410,59391,24
64087,Emp64087,L913,53964,80
64088,Emp64088,L655,77433,39
64089,Emp64089,L429,36895,24
64090,Emp64090,L930,38345,83
64091,Emp64091,L924,63154,10
64092,Emp64092,L74,34949,26
64093,Emp64093,L148,62461,94
64094,Emp64094,L780,57771,3
64095,Emp64095,L164,92024,5
64096,Emp64096,L315,90844,25
64097,Emp64097,L686,41779,88
64098,Emp64098,L965,65484,95
64099,Emp64099,L901,74174,41
64100,Emp64100,L382,40147,57
64101,Emp64101,L534,94185,64
64102,Emp64102,L336,36211,78
64103,Emp64103,L89,82526,89
64104,Emp64104,L675,63945,8
64105,Emp64105,L279,68036,11
64106,Emp64106,L90,92786,6
64107,Emp64107,L710,53598,27
64108,Emp64108,L936,81937,84
64109,Emp64109,L144,42775,89
64110,Emp64110,L953,37942,19
64111,Emp64111,L886,58733,27
64112,Emp64112,L362,56355,41
64113,Emp64113,L529,53149,6
64114,Emp64114,L89,99377,2
64115,Emp64115,L661,54980,14
64116,Emp64116,L641,50716,50
64117,Emp64117,L755,36574,10
64118,Emp64118,L688,91181,5
64119,Emp64119,L685,65739,75
64120,Emp64120,L892,34481,67
64121,Emp64121,L457,30518,72
64122,Emp64122,L601,98233,62
64123,Emp64123,L893,53428,78
64124,Emp64124,L886,57221,17
64125,Emp64125,L444,34542,63
64126,Emp64126,L263,81462,6
64127,Emp64127,L699,51036,99
64128,Emp64128,L20,60294,101
64129,Emp64129,L424,79567,23
64130,Emp64130,L845,57510,25
64131,Emp64131,L108,32603,47
64132,Emp64132,L25,82911,86
64133,Emp64133,L990,62850,85
64134,Emp64134,L712,75181,59
64135,Emp64135,L140,36271,46
64136,Emp64136,L490,48057,59
64137,Emp64137,L489,45798,74
64138,Emp64138,L522,99408,52
64139,Emp64139,L447,52968,92
64140,Emp64140,L492,78323,7
64141,Emp64141,L396,69054,3
64142,Emp64142,L967,86634,35
64143,Emp64143,L888,85514,78
64144,Emp64144,L123,69294,52
64145,Emp64145,L458,66796,52
64146,Emp64146,L995,81765,1
64147,Emp64147,L51,34068,90
64148,Emp64148,L418,49590,69
64149,Emp64149,L521,32776,32
64150,Emp64150,L318,87293,63
64151,Emp64151,L535,42320,82
64152,Emp64152,L615,67092,59
64153,Emp64153,L775,70205,14
64154,Emp64154,L924,42321,74
64155,Emp64155,L854,76755,77
64156,Emp64156,L330,89132,17
64157,Emp64157,L948,73691,9
64158,Emp64158,L731,70375,33
64159,Emp64159,L64,98302,4
64160,Emp64160,L614,41447,19
64161,Emp64161,L378,89800,48
64162,Emp64162,L957,97851,25
64163,Emp64163,L751,75329,44
64164,Emp64164,L74,91898,45
64165,Emp64165,L764,90806,32
64166,Emp64166,L159,96987,85
64167,Emp64167,L878,48870,26
64168,Emp64168,L509,91202,17
64169,Emp64169,L65,89519,17
64170,Emp64170,L571,92265,99
64171,Emp64171,L735,87886,51
64172,Emp64172,L618,83455,58
64173,Emp64173,L272,67899,82
64174,Emp64174,L341,64153,53
64175,Emp64175,L520,90526,8
64176,Emp64176,L722,37059,95
64177,Emp64177,L740,34784,72
64178,Emp64178,L70,56828,69
64179,Emp64179,L124,90133,25
64180,Emp64180,L985,53479,55
64181,Emp64181,L938,37539,6
64182,Emp64182,L484,46998,36
64183,Emp64183,L198,93286,8
64184,Emp64184,L516,63827,79
64185,Emp64185,L200,91160,73
64186,Emp64186,L395,83294,79
64187,Emp64187,L363,81837,63
64188,Emp64188,L943,38352,2
64189,Emp64189,L253,73539,41
64190,Emp64190,L240,77027,14
64191,Emp64191,L311,66668,42
64192,Emp64192,L426,31942,61
64193,Emp64193,L190,38154,61
64194,Emp64194,L286,82406,52
64195,Emp64195,L126,54980,94
64196,Emp64196,L676,39731,82
64197,Emp64197,L953,86338,89
64198,Emp64198,L620,72936,46
64199,Emp64199,L56,94500,30
64200,Emp64200,L744,71885,79
64201,Emp64201,L827,75210,31
64202,Emp64202,L388,83888,20
64203,Emp64203,L608,92467,5
64204,Emp64204,L664,60281,91
64205,Emp64205,L57,84612,48
64206,Emp64206,L597,58954,87
64207,Emp64207,L233,53315,15
64208,Emp64208,L84,60541,17
64209,Emp64209,L270,70670,55
64210,Emp64210,L10,32500,98
64211,Emp64211,L977,61055,35
64212,Emp64212,L708,98565,74
64213,Emp64213,L741,70743,17
64214,Emp64214,L103,43292,60
64215,Emp64215,L156,68480,79
64216,Emp64216,L373,47059,70
64217,Emp64217,L938,68331,26
64218,Emp64218,L181,99120,5
64219,Emp64219,L659,48677,100
64220,Emp64220,L640,96324,49
64221,Emp64221,L494,52522,36
64222,Emp64222,L825,41640,87
64223,Emp64223,L974,86981,14
64224,Emp64224,L546,43432,101
64225,Emp64225,L575,83813,58
64226,Emp64226,L872,96397,43
64227,Emp64227,L202,90510,59
64228,Emp64228,L923,43306,72
64229,Emp64229,L659,99259,37
64230,Emp64230,L164,74701,29
64231,Emp64231,L390,74047,90
64232,Emp64232,L586,86767,59
64233,Emp64233,L515,65346,21
64234,Emp64234,L317,63170,45
64235,Emp64235,L338,77852,52
64236,Emp64236,L814,90226,37
64237,Emp64237,L649,75515,63
64238,Emp64238,L16,99100,44
64239,Emp64239,L161,87309,51
64240,Emp64240,L318,35807,14
64241,Emp64241,L312,72560,39
64242,Emp64242,L4,50900,95
64243,Emp64243,L71,71367,95
64244,Emp64244,L345,35998,33
64245,Emp64245,L45,48514,29
64246,Emp64246,L707,57240,94
64247,Emp64247,L892,43436,30
64248,Emp64248,L635,93252,89
64249,Emp64249,L16,78502,13
64250,Emp64250,L952,31591,11
64251,Emp64251,L440,32679,69
64252,Emp64252,L229,44371,27
64253,Emp64253,L339,91750,89
64254,Emp64254,L516,51874,34
64255,Emp64255,L969,33168,69
64256,Emp64256,L659,33121,16
64257,Emp64257,L330,74544,88
64258,Emp64258,L265,63619,33
64259,Emp64259,L496,42387,85
64260,Emp64260,L962,42702,59
64261,Emp64261,L451,63157,35
64262,Emp64262,L406,77754,20
64263,Emp64263,L407,36666,86
64264,Emp64264,L22,36448,72
64265,Emp64265,L92,61203,73
64266,Emp64266,L493,51794,83
64267,Emp64267,L422,66766,45
64268,Emp64268,L726,40884,81
64269,Emp64269,L429,91441,30
64270,Emp64270,L33,53255,53
64271,Emp64271,L384,69895,92
64272,Emp64272,L763,86366,88
64273,Emp64273,L288,41974,3
64274,Emp64274,L677,44260,5
64275,Emp64275,L856,87963,24
64276,Emp64276,L655,87543,64
64277,Emp64277,L490,53920,81
64278,Emp64278,L881,81951,95
64279,Emp64279,L233,88830,88
64280,Emp64280,L83,80560,98
64281,Emp64281,L587,79446,17
64282,Emp64282,L450,53551,78
64283,Emp64283,L874,91199,38
64284,Emp64284,L645,73631,26
64285,Emp64285,L981,42857,86
64286,Emp64286,L306,31852,72
64287,Emp64287,L463,91585,96
64288,Emp64288,L809,84647,17
64289,Emp64289,L795,44857,62
64290,Emp64290,L910,96964,10
64291,Emp64291,L871,80750,35
64292,Emp64292,L382,95070,7
64293,Emp64293,L680,57260,55
64294,Emp64294,L501,66582,41
64295,Emp64295,L8,41081,78
64296,Emp64296,L420,51502,98
64297,Emp64297,L533,96527,56
64298,Emp64298,L443,77599,82
64299,Emp64299,L601,82103,100
64300,Emp64300,L114,52197,73
64301,Emp64301,L582,66100,28
64302,Emp64302,L24,42831,32
64303,Emp64303,L157,40148,61
64304,Emp64304,L957,69290,36
64305,Emp64305,L426,86944,71
64306,Emp64306,L745,99458,5
64307,Emp64307,L238,91391,83
64308,Emp64308,L276,62030,6
64309,Emp64309,L307,40898,5
64310,Emp64310,L913,44015,48
64311,Emp64311,L968,96162,50
64312,Emp64312,L887,67752,4
64313,Emp64313,L431,54260,70
64314,Emp64314,L513,83329,74
64315,Emp64315,L907,46376,82
64316,Emp64316,L871,46053,100
64317,Emp64317,L454,84937,6
64318,Emp64318,L254,58479,56
64319,Emp64319,L65,80346,7
64320,Emp64320,L71,69673,12
64321,Emp64321,L445,45612,40
64322,Emp64322,L380,80762,37
64323,Emp64323,L509,49438,12
64324,Emp64324,L101,79772,23
64325,Emp64325,L534,39183,94
64326,Emp64326,L9,44080,83
64327,Emp64327,L514,62680,72
64328,Emp64328,L650,85664,85
64329,Emp64329,L523,68693,56
64330,Emp64330,L467,58971,60
64331,Emp64331,L802,86231,75
64332,Emp64332,L26,40351,2
64333,Emp64333,L176,52957,23
64334,Emp64334,L774,41742,67
64335,Emp64335,L166,98573,97
64336,Emp64336,L678,60785,2
64337,Emp64337,L358,89959,61
64338,Emp64338,L777,79221,11
64339,Emp64339,L844,57858,4
64340,Emp64340,L651,53402,15
